email,nome_azienda,referente_nome,referente_cognome,stelle,categoria,indirizzo,cap,citta,provincia,regione,telefono,sito
info@hotelcolfosco.it,Colfosco,,,,NO,Via Passo Rolle 20,,SIROR - SAN MARTINO DI CASTROZZA,TN,Trentino-Alto Adige,,
info@hotelamerica.it,America,,,,NO,Via Torre Verde 50,,TRENTO,TN,Trentino-Alto Adige,,
booking@savoiapalace.it,,,,,,,,,,,,
info@europa.bz,,,,,,,,,,,,
cristina@nonsolobaite.it,,,,,,,,,,,,
info@webhotelcanada.com,,,,,,,,,,,,
info@arthotel.bz,,,,,,,,,,,,
info@villamadruzzo.it,Villa Madruzzo,,,,NO,Via Ponte Alto 26,,TRENTO - COGNOLA,TN,Trentino-Alto Adige,,
hotelsochers@sochers.it,Sochers Club,,,,,Strada Ruacia 30,,SELVA DI VAL GARDENA,BZ,Trentino-Alto Adige,,
info@hotelbellaria.com,Bellaria,,,3,3,Via De Gasperi 20,,PREDAZZO,TN,Trentino-Alto Adige,,http://www.hotelbellaria.com
info@hotelantares.com,Antares,,,,,Via Postumia 88,,VILLAFRANCA DI VERONA,VR,Veneto,,
info@sporthotelpanorama.it,,,,,,,,,,,,
info@hotelbellamonte.com,,,,,,,,,,,,
info@hoteldahu.it,,,,,,,,,,,,
info@clubres.com,,,,,,,,,,,,
info@hotelvallechiara.com,,,,,,,,,,,,
info@hotelturm.it,Romantik Hotel Turm,,,,,Piazza Chiesa 9-Località Fié di Sotto,,FIE' ALLO SCILIAR,BZ,Trentino-Alto Adige,,
info@hotel-hidalgo.it,,,,,,,,,,,,
info@lavelahoteltorbole.it,,,,,,,,,,,,
info@4limoni.com,,,,,,,,,,,,
info@hoteltermemerano.it,,,,,,,,,,,,
info@hotelluis.it,Luis,Mario,Tavernaro,4,3,Viale Piave 20,,PRIMIERO - FIERA DI PRIMIERO,TN,Trentino-Alto Adige,,http://www.hotelluis.it/
info@hotelsannicolo.com,,,,,,,,,,,,
info@hotel-savoy.bz,Savoy,,,,,Via Grondelboden 1,,CASTELROTTO,BZ,Trentino-Alto Adige,,
info@hotelmaciaconi.com,Sporthotel Maciaconi,,,,,Strada Plan da Thiesa 10,,SELVA DI VAL GARDENA,BZ,Trentino-Alto Adige,,
residence@grantubla.com,,,,,,,,,,,,
info@lido-palace.it,,,,,,,,,,,,
info@hotelprimavera-riva.it,,,,,,,,,,,,
info@garnirita.com,,,,,,,,,,,,
info@meisules.it,,,,,,,,,,Veneto,,
info@hotelniagara.com,,,,,,,,,,,,
info@ecohotelbonapace.com,,,,,,,,,,,,
reception@lamajun.it,La Majun,,,,,Strada Colz 59,,BADIA - LA VILLA,BZ,Trentino-Alto Adige,,
info@postahotel1899.it,,,,,,,,,,,,
info@hotelrene.com,,,,,,,,,,,,
info@hotelsalvadori.it,,,,,,,,,,,,
info@grandhotelriva.it,,,,,,,,,,,,
info@hotelscherlin.com,Scherlin,,,,,Via Pinei 42,,ORTISEI,BZ,Trentino-Alto Adige,,
info@parchotelflora.it,Flora,,,4,2,Viale Rovereto 54,,RIVA DEL GARDA,TN,Trentino-Alto Adige,,http://www.parchotelflora.it/
info@hotelgrifone.it,Grifone,,,,NO,Via Vallesinella 7,,PINZOLO - MADONNA DI CAMPIGLIO,TN,Trentino-Alto Adige,,
info@hotelcristiania.it,Cristiania,,,,NO,Via Pradalago 24,,PINZOLO - MADONNA DI CAMPIGLIO,TN,Trentino-Alto Adige,,
info@hotelfaloria.it,,,,,,,,,,,,
info@ruster.com,,,,,,,,,,,,
info@hotel-ladurner.com,Ladurner,,,,,Via Orazio Gaigher 13,,MERANO,BZ,Trentino-Alto Adige,,
info@hotelpaganella.com,Paganella,,,,NO,Via Paganella 2,,ANDALO,TN,Trentino-Alto Adige,,
info@alpensuitehotel.it,Alpen Suite Hotel,,,4,2,Viale Dolomiti di brenta 84,,PINZOLO - MADONNA DI CAMPIGLIO,TN,Trentino-Alto Adige,,http://www.alpensuitehotel.it
info@residenceantares.com,,,,,,,,,,,,
info@alaskahotel.it,,,,,,,,,,,,
bellavista@iniziativeturistiche.eu,,,,,,,,,,,,
info@belvedereonline.com,Belvedere,,,,NO,Via Nazionale 9,,MOLVENO,TN,Trentino-Alto Adige,,
info@hotelcrozzon.com,Crozzon,,,3,3,Via Dolomiti di Brenta 96,,PINZOLO - MADONNA DI CAMPIGLIO,TN,Trentino-Alto Adige,,http://www.hotelcrozzon.com
booking@sporthotelplaza.it,,,,,,,,,,,,
info@villa-regina.com,,,,,,,,,,,,
info@residencemaroadi.it,,,,,,,,,,,,
info@pontives.com,,,,,,,,,,,,
info@lagacio.com,,,,,,,,,,,,
info@hotelcampagnola.com,Campagnola,,,,NO,Via San Tommaso 11,,RIVA DEL GARDA - S. TOMMASO,TN,Trentino-Alto Adige,,
hotelcieloblu@tin.it,Cielo Blu,,,,NO,Via Circonvallazione 16,,VERMIGLIO - PASSO DEL TONALE,TN,Trentino-Alto Adige,,
arnica@aristonarnica.it,,,,,,,,,,,,
info@aristonarnica.it,,,,,,,,,,,,
info@goldenekrone.com,Goldene Krone,,,,,Via Fienili 4,,BRESSANONE,BZ,Trentino-Alto Adige,,
info@hotel-mondschein.it,Mondschein,,,,,Località Stenk 4,,NOVA PONENTE - EGA,BZ,Trentino-Alto Adige,,
info@hotelbrixen.it,,,,,,,,,,,,
hotel@azola.it,Azola,,,,NO,Strada de Piè 7,,CANAZEI,TN,Trentino-Alto Adige,,
hgabry@tin.it,Gabry,,,,NO,Via Longa 6,,RIVA DEL GARDA,TN,Trentino-Alto Adige,,
info@hoteltraube.it,Traube,,,,,Via Paese 1,,STELVIO,BZ,Trentino-Alto Adige,,
hotel.antines@rolmail.net,Ciasa Antines,,,,,Strada Picenin 18,,BADIA - LA VILLA,BZ,Trentino-Alto Adige,,
info@hartmann-hotels.com,,,,,,,,,,,,
info@mirageriva.it,,,,,,,,,,,,
info@hotelbaita.it,La Baita,,,,NO,Via Monego 1,,ANDALO,TN,Trentino-Alto Adige,,
info@juliane.it,Juliane,,,,,Via dei Campi 6,,MERANO,BZ,Trentino-Alto Adige,,
salvan@altabadiaclub.com,,,,,,,,,,Veneto,,
info@hotelvillaenrica.com,,,,,,,,,,,,
info@hotelsoleriva.it,,,,,,,,,,,,
info@campingmaroadi.it,,,,,,,,,,,,
infohotel@hotelvillanicolli.com,Villa Nicolli,,,,NO,Via Cattoni 5,,RIVA DEL GARDA,TN,Trentino-Alto Adige,,
feeling@hotelluise.com,,,,,,,,,,,,
info@hotelveneziatn.it,,,,,,,,,,,,
hotel@kreuzbergpass.com,Kreuzbergpass - Passo Monte Croce,,,,,Passo Monte Croce Comelico 55,,SESTO,BZ,Trentino-Alto Adige,,
info@hotelisolaverde.com,,,,,,,,,,,,
info@hotelbenacus.com,,,,,,,,,,,,
info@holidaytorbole.it,,,,,,,,,,,,
info@hotelzima.com,Zima,,,,,Via Winkel 83,,MERANO,BZ,Trentino-Alto Adige,,
info@hotelvillaalberta.it,,,,,,,,,,,,
info@villafosine.it,,,,,,,,,,,,
info@hotelportici.it,,,,,,,,,,,,
info@basshotelandalo.com,Bass Hotel,,,,NO,Via le Val 2,,ANDALO,TN,Trentino-Alto Adige,,
info@tyrolhotel.it,Tyrol,,,,,Via Puez 12,,SELVA DI VAL GARDENA,BZ,Trentino-Alto Adige,,
info@hotelvillagiuliana.it,Villa Giuliana,,,,NO,Via Belluno 12-Località Restel de Fer,,RIVA DEL GARDA,TN,Trentino-Alto Adige,,
info@hotel-royal.it,Royal,,,,,Via Hocheck 6-Località Moso,,SESTO,BZ,Trentino-Alto Adige,,
info@rivalago.it,Rivalago,,,,,Via Cadorna 7,,SULZANO,BS,Lombardia,,
info@hotellovere.it,Hotel Lovere,,,,,Via Guglielmo Marconi 97,,LOVERE,BG,Lombardia,,
info@griso.info,Griso,,,,,Strada Provinciale 51,,MALGRATE,LC,Lombardia,,
albergo.sole@virgilio.it,,,,,,,,,,,,
info@villasostaga.com,,,,,,,,,,,,
eventi@villaasnigocernobbio.it,,,,,,,,,,,,
info@imperialemoltrasio.it,,,,,,,,,,,,
booking@7ph.it,,,,,,,,,,,,
info@hotelbellarivacaorle.it,,,,,,,,,,,,
info@hotel-posta.it,Posta,,,,,Piazza San Rocco 5,,MOLTRASIO,CO,Lombardia,,
hoteltreleoni@libero.it,,,,,,,,,,,,
info@hotelalexanderlivigno.com,,,,,,,,,,,,
info@terzocrotto.it,,,,,,,,,,,,
info@grangardone.it,,,,,,,,,,,,
offerte@hotelcristallo.trentino.it,,,,,,,,,,,,
info@hotel-ambassador.it,Ambassador,,,,NO,Via Belvedere 50,,LEVICO TERME,TN,Trentino-Alto Adige,,
info@grandhoteldelparco.com,Grand Hotel del Parco,,,,,Via Comun Nuovo 8,,STEZZANO,BG,Lombardia,,
info@hotelastoriaroccaraso.it,,,,,,,,,,,,
info@hotel-olmi.it,,,,,,,,,,,,
info@hotelazzurro.it,,,,,,,,,,,,
info@abruzzihotel.it,Hotel Abruzzi,Bertan,Vraps,,,,,Teramo,TE,Abruzzo,,
prenotazioni@carltonpescara.it,Hotel Carlton,Maurizio,Pantaleo,,,,,Pescara,PE,Abruzzo,,
hotel@victoriapescara.com,,,,,,,,,,,,
plaza.pe@bestwestern.it,,,,,,,,,,,,
info@hotelsalus.it,Salus,,,,,Via Tirolo 11-Località Sabbiadoro,,LIGNANO SABBIADORO,UD,Friuli-Venezia Giulia,,
duca.pe@bestwestern.it,,,,,,,,,,,,
info@hotelmaja.it,,,,,,,,,,,,
info@hotelharris.com,Harri's,,,,,Via Valignani 219,,CHIETI,CH,Abruzzo,,
chieti@harrishotels.it,,,,,,,,,,,,
info@grandhoteldonjuan.it,Don Juan,,,,,Lungomare Zara 97,,GIULIANOVA,TE,Abruzzo,,
comm@hotelvillamediciabruzzo.it,,,,,,,,,,,,
info@anticodoge.com,Antico Doge,,,,,Sestiere Cannaregio 5643,,VENEZIA,VE,Veneto,,
info@hotelbellearti.com,Belle Arti,,,,,Via Dorsoduro 912/A,,VENEZIA,VE,Veneto,,
sanmarco@sanmarcohotels.com,Albergo San Marco,,,,,Piazza San Marco 877,,VENEZIA,VE,Veneto,,
request@aiduefanali.com,San Simeon ai Due Fanali,,,,,Sestiere Santa Croce 946,,VENEZIA,VE,Veneto,,
info@venicehoteladriatico.com,,,,,,,,,,Veneto,,
info@hotel-florida.com,,,,,,,,,,Veneto,,
info@aironehotel.com,,,,,,,,,,Veneto,,
info@hotelprincipevenice.it,,,,,,,,,,Veneto,,
mailbox@hotelmonaco.it,Palazzo Selvadego - Monaco & Grand Canal,,,,,Sestiere San Marco 1224/B,,VENEZIA,VE,Veneto,,
info@hotelaireali.com,,,,,,,,,,Veneto,,
info@hotelconcordia.com,,,,,,,,,,Veneto,,
info@hotelflora.it,Hotel Flora,,,,,Sestiere San Marco 2283/A,,VENEZIA,VE,Veneto,,
info@hotelfoscaripalace.com,Foscari Palace,,,,,Sestiere Cannaregio 4200,,VENEZIA,VE,Veneto,,
centurionpalace@sinahotels.com,,,,,,,,,,Veneto,,
info@hotelarlecchino.com,Arlecchino,,,,,Fondamenta delle Burchielle - Sestiere Santa Croce 390,,VENEZIA,VE,Veneto,,
info@hotelbelsito.info,Bel Sito & Berlino,,,,,Sestiere San Marco 2517,,VENEZIA,VE,Veneto,,
info@carnivalpalace.com,,,,,,,,,,Veneto,,
info@hotelalcyone.com,,,,,,,,,,Veneto,,
info@locandaalgambero.com,,,,,,,,,,Veneto,,
info@hotelsavoiajolanda.com,Savoia & Jolanda,,,,,Castello 4187,,VENEZIA,VE,Veneto,,
info@hoteluniversoenord.com,Universo & Nord,,,,,Sestiere Cannaregio 121-Località Lista di Spagna,,VENEZIA,VE,Veneto,,
info@palazzoodoni.com,,,,,,,,,,Veneto,,
palazzosantangelo@sinahotels.com,,,,,,,,,,Veneto,,
info@hotelsalute.com,,,,,,,,,,Veneto,,
booking@palazzettopisani.com,,,,,,,,,,Veneto,,
info@hotelcolombina.com,Colombina,,,,,Sestiere Castello - Calle Del Remedio 4416,,VENEZIA,VE,Veneto,,
info@hotelbelleepoque.it,Belle Epoque,,,,,Sestiere Cannaregio 127/128,,VENEZIA,VE,Veneto,,
info@abbaziahotel.com,Abbazia,,,,,Sestiere Cannaregio - Calle Priuli 68,,VENEZIA,VE,Veneto,,
info@hotelbellavenezia.com,,,,,,,,,,Veneto,,
info@hotelmarconi.it,Marconi,,,,,Sestiere San Polo 729,,VENEZIA,VE,Veneto,,
info@commediahotel.com,A la Commedia,,,,,Calle Carlo Goldoni,,VENEZIA,VE,Veneto,,
info@locandadelaspada.it,,,,,,,,,,Veneto,,
info@casanicolopriuli.com,,,,,,,,,,Veneto,,
info@palazzettomadonna.com,,,,,,,,,,Veneto,,
info@locandadelconsole.com,,,,,,,,,,Veneto,,
info@ciliota.it,,,,,,,,,,Veneto,,
info@hotelsaturnia.it,Saturnia & International,,,,,Sestiere San Marco - Calle Larga XXII Marzo 2398,,VENEZIA,VE,Veneto,,
sanmarcopalace@sanmarcohotels.com,,,,,,,,,,Veneto,,
info@capedrocchi.it,,,,,,,,,,Veneto,,
info@relaisanmarcovenice.com,,,,,,,,,,Veneto,,
info@hotelbucintoro.com,,,,,,,,,,Veneto,,
info@casasulmolo.it,,,,,,,,,,Veneto,,
info@residencecortenova.com,,,,,,,,,,Veneto,,
info@hotelcontinentalvenice.com,Continental,,,,,Sestiere Cannaregio - Rio Terà Lista de Spagna 166,,VENEZIA,VE,Veneto,,
info@hoteltorino.com,Torino,,,,,Calle delle Ostreghe - Sestiere San Marco 2356,,VENEZIA,VE,Veneto,,
info@hotelnoemi.com,,,,,,,,,,Veneto,,
info@anticacasacoppo.it,,,,,,,,,,Veneto,,
info@pensioneaccademia.it,Accademia Villa Maravege,,,,,Sestiere Dorsoduro - Fondamenta Bollani 1058,,VENEZIA,VE,Veneto,,
info@hotelarcadia.net,,,,,,,,,,Veneto,,
info@casadeuscoli.com,,,,,,,,,,Veneto,,
info@hotel-leisole.it,,,,,,,,,,Veneto,,
reception@hotelamerican.com,American Dinesen,,,,,Sestiere Dorsoduro - Zona San Vio 628,,VENEZIA,VE,Veneto,,
info@aquapalace.it,,,,,,,,,,Veneto,,
info@mignonvenice.com,,,,,,,,,,Veneto,,
info@hotelcasanova.it,,,,,,,,,,Veneto,,
info@hotelcanigra.com,Cà Nigra Lagoon Resort,,,,,Sestiere Santa Croce 927,,VENEZIA,VE,Veneto,,
info@hotelilmorodivenezia.com,,,,,,,,,,Veneto,,
info@caangeli.it,,,,,,,,,,Veneto,,
info@casaverardo.it,,,,,,,,,,Veneto,,
info@hotelcastello.it,Castello,,,,,Campo Santi Filippo e Giacomo - Sestiere Castello 4365,,VENEZIA,VE,Veneto,,
info@cagottardi.com,,,,,,,,,,Veneto,,
info@antigotrovatore.it,,,,,,,,,,Veneto,,
info@venicehotelcadoro.com,Ca' d'Oro,,,,,Sestiere Cannaregio 4604,,VENEZIA,VE,Veneto,,
info@aldogebeato.com,,,,,,,,,,Veneto,,
info@minellipalace.com,,,,,,,,,,Veneto,,
info@hotelcaformenta.it,Ca' Formenta,,,,,Sestiere Castello 1650,,VENEZIA,VE,Veneto,,
info@caalvise.it,,,,,,,,,,Veneto,,
info@adplacevenice.com,,,,,,,,,,Veneto,,
info@cadelnobile.com,,,,,,,,,,Veneto,,
info@hotelcazose.com,,,,,,,,,,Veneto,,
info@zaguri.net,,,,,,,,,,Veneto,,
info@hotelbecher.com,Becher,,,,,Sestiere San Marco 1857,,VENEZIA,VE,Veneto,,
info@casanrocco.it,,,,,,,,,,Veneto,,
info@cacappellis.it,,,,,,,,,,Veneto,,
info@cadeiconti.com,Ca' dei Conti,,,,,Sestiere Castello 4429,,VENEZIA,VE,Veneto,,
info@hotelalleguglie.com,,,,,,,,,,Veneto,,
info@hotelcittadimilano.com,,,,,,,,,,Veneto,,
info@casantospirito.it,,,,,,,,,,Veneto,,
info@alpontedeisospiri.it,,,,,,,,,,Veneto,,
info@corte1321.com,,,,,,,,,,Veneto,,
info@venicelaresidenza.com,,,,,,,,,,Veneto,,
info@hotelcanaletto.com,Canaletto,,,,,Sestiere Castello - San Lio 5487,,VENEZIA,VE,Veneto,,
leon@hotelalleon.com,,,,,,,,,,Veneto,,
info@veneziaresidence.com,,,,,,,,,,Veneto,,
info@hoteldabruno.com,,,,,,,,,,Veneto,,
info@palazzocontarini.com,,,,,,,,,,Veneto,,
info@hotelgiglio.com,,,,,,,,,,Veneto,,
info@hotelcentauro.com,,,,,,,,,,Veneto,,
info@cadeipolo.com,,,,,,,,,,Veneto,,
info@alredentoredivenezia.com,,,,,,,,,,Veneto,,
info@albailodivenezia.it,,,,,,,,,,Veneto,,
cazusto@dominahome.it,,,,,,,,,,Veneto,,
casadeipittori@gmail.com,,,,,,,,,,Veneto,,
info@palazzocendon.it,,,,,,,,,,Veneto,,
info@bbdiamante.com,,,,,,,,,,Veneto,,
info@locandaorsaria.com,La Locanda di Orsaria,,,,,Calle Priuli dei Cavalletti - Sestiere Cannaregio 103,,VENEZIA,VE,Veneto,,
info@nuovagrotta.com,,,,,,,,,,Veneto,,
info@cabauta.com,,,,,,,,,,Veneto,,
campiello@hcampiello.it,Campiello,,,,,Sestiere Castello - San Zaccaria 4647,,VENEZIA,VE,Veneto,,
giudecca@dominahome.it,,,,,,,,,,Veneto,,
info@alberghieravenezia.it,,,,,,,,,,Veneto,,
info@hoteldragomanni.com,Dei Dragomanni,,,,,Sestiere San Marco 2710/2711/2712,,VENEZIA,VE,Veneto,,
info@alloggisantasofia.com,,,,,,,,,,Veneto,,
info@hotelgabrielli.it,Gabrielli Sandwirth,,,,,Riva degli Schiavoni 4110,,VENEZIA,VE,Veneto,,
info@locandavivaldi.it,Locanda Vivaldi,,,,,Sestiere Castello 4150/4152,,VENEZIA,VE,Veneto,,
booking@hhvenice.com,,,,,,,,,,Veneto,,
veronica@hhvenice.com,,,,,,,,,,Veneto,,
info@casanmarcuola.com,Cà San Marcuola,,,,,Sestiere Cannaregio 1763,,VENEZIA,VE,Veneto,,
info@cadeldose.com,,,,,,,,,,Veneto,,
info@alborohotel.it,De l'Alboro,,,,,Sestiere San Marco 3894/B,,VENEZIA,VE,Veneto,,
info@casasantangelo.com,,,,,,,,,,Veneto,,
info@anticocasin.com,,,,,,,,,,Veneto,,
info@cafurlan.it,,,,,,,,,,Veneto,,
info@veniceresidence.it,,,,,,,,,,Veneto,,
info@margheritahouse.com,,,,,,,,,,Veneto,,
info@bauervenezia.com,,,,,,,,,,Veneto,,
info@alcampanile-madonnadellorto.com,,,,,,,,,,Veneto,,
info@hotelserenissima.it,,,,,,,,,,Veneto,,
info@hotelalnuovoteson.com,,,,,,,,,,Veneto,,
alberto@enjoygardahotel.com,,,,,,,,,,Veneto,,
info@hpdg.it,,,,,,,,,,Veneto,,
info@hotelsanmarcogarda.com,,,,,,,,,,Veneto,,
info@kairosgardahotel.it,,,,,,,,,,Veneto,,
sirmionehotel@gmail.com,,,,,,,,,,Veneto,,
info@aurorasirmione.com,,,,,,,,,,Veneto,,
info@hotelflaminia.it,,,,,,,,,,Veneto,,
info@hotel-desiree.it,Desirée,,,,,Via San Pietro in Mavino 2,,SIRMIONE,BS,Lombardia,,
venezia@termevenezia.it,Terme Venezia,,,,,Via Valerio Flacco 42,,ABANO TERME,PD,Veneto,,
roma@termeroma.it,Terme Roma,,,,,Via Mazzini 1,,ABANO TERME,PD,Veneto,,
info@hotelaqua.it,,,,,,,,,,Veneto,,
info@termehelvetia.it,Terme Helvetia,,,,,Via Marzia 49,,ABANO TERME,PD,Veneto,,
universal@universalterme.it,Universal Terme,,,,,Via Valerio Flacco 28,,ABANO TERME,PD,Veneto,,
info@termedellenazioni.it,,,,,,,,,,Veneto,,
info@millepini.it,,,,,,,,,,Veneto,,
info@hotelolimpiacortina.com,Olimpia,,,,,Largo delle Poste 37,,CORTINA D'AMPEZZO,BL,Piemonte,,
info@hotelimperocortina.it,Impero,,,,,Via Battisti 66,,CORTINA D'AMPEZZO,BL,Piemonte,,
royal.cortina@dolomiti.org,Royal,,,,,Via Stazione 2,,CORTINA D'AMPEZZO,BL,Piemonte,,
info@hotelalaska.it,,,,,,,,,,Veneto,,
info@hotel-acadia.com,,,,,,,,,,Veneto,,
info@hotel-lavilla.it,La Villa,,,,,Strada Boscdaplan 176,,BADIA - LA VILLA,BZ,Trentino-Alto Adige,,
info@sporthotelteresa.com,,,,,,,,,,Veneto,,
info@htlscoiattolo.com,Lo Scoiattolo,,,3,3,Località Tache 6,,GRESSONEY - LA-TRINITE',AO,Valle d'Aosta,,http://www.htlscoiattolo.com/
hotel@andreashofer.it,Andreas Hofer,,,,,Via Campo Tures 1,,BRUNICO,BZ,Trentino-Alto Adige,,
hotel@muehlgarten.com,Muehlgarten,,,,,Località Santo Stefano 31,,SAN LORENZO DI SEBATO,BZ,Trentino-Alto Adige,,
reservations@hotelcastellodisinio.com,Castello di Sinio,,,,,Vicolo Castello 1,,SINIO,CN,Piemonte,,
info@totavirginia.com,,,,,,,,,,Veneto,,
info@albergoagenzia.it,Dell'Agenzia,,,,,Via Fossano 21,,BRA - POLLENZO,CN,Piemonte,,
info@caorlina.it,,,,,,,,,,Veneto,,
info@hotelveneziacaorle.it,Venezia,,,,,Viale Santa Margherita 79,,CAORLE,VE,Veneto,,
info@hotelsangiorgio.info,San Giorgio,,,,,Via dei Vichinghi 1,,CAORLE - PORTO SANTA MARGHERITA,VE,Veneto,,
info@hotelserenacaorle.it,Serena Garni',,,,,Lungomare Trieste 39,,CAORLE,VE,Veneto,,
splendid@splendidhotel.it,Splendid,,,,,Viale Santa Margherita 31,,CAORLE,VE,Veneto,,
info@hoteloliver.it,Oliver,,,,,Viale Lepanto 3,,CAORLE - PORTO SANTA MARGHERITA,VE,Veneto,,
info@hotelaristoncaorle.it,Ariston,,,,,Via Dante Alighieri 3,,CAORLE,VE,Veneto,,
info@hotelnederland.it,Nederland,,,,,Via Alfieri 6,,CAORLE,VE,Veneto,,
savoy@savoyhotel.it,Savoy,,,,,Via Pascoli 1,,CAORLE,VE,Veneto,,
info@hotelstellamare.com,,,,,,,,,,Veneto,,
info@hotelolympus.it,,,,,,,,,,Veneto,,
info@maregolf.it,Maregolf,,,,,Strada Statale 106/Bis - Contrada Salicetta 27,,CASSANO ALLO IONIO - SIBARI,CS,Calabria,,
info@touringcaorle.it,,,,,,,,,,Veneto,,
info@marelago.it,,,,,,,,,,Veneto,,
info@europacaorle.it,,,,,,,,,,Veneto,,
info@hotelspessotto.it,,,,,,,,,,Veneto,,
info@hoteldore.it,Dore',,,,,Via Milano 23,,CASTELNUOVO DEL GARDA,VR,Veneto,,
info@agriturismolapalazzina.net,,,,,,,,,,Veneto,,
info@hotelandreis.it,,,,,,,,,,Veneto,,
hotel@regina-adelaide.it,Villa Viola - Regina Adelaide,,,,,Via San Francesco d'Assisi 23,,GARDA,VR,Veneto,,
tobago@zaglio.it,Tobago,,,,,Via Bellini 1,,GARDA,VR,Veneto,,
info@hotelremat.it,,,,,,,,,,Veneto,,
info@hotelitaliagarda.com,,,,,,,,,,Veneto,,
info@miralago.it,Miralago,,,,,Piazza Cozzaglio 2,,TREMOSINE,BS,Lombardia,,
info@hotelbenacogarda.it,,,,,,,,,,Veneto,,
info@hotelterminusgarda.it,,,,,,,,,,Veneto,,
info@hotelcortina.net,,,,,,,,,,Veneto,,
hotels@europlan.it,Du ParK,,,,,Via Salvo D'Acquisto 26-Località Colombare,,SIRMIONE,BS,Lombardia,,
villamadrina@villamadrina.it,Villa Madrina,,,,,Via Paolo Veronese,,GARDA,VR,Veneto,,
info@poiano.com,,,,,,,,,,Veneto,,
info@bertoletta.it,,,,,,,,,,Veneto,,
info@albergo-papa.it,,,,,,,,,,Veneto,,
anticotermine.vr@bestwestern.it,,,,,,,,,,Veneto,,
info@hotelcortina.com,Cortina,,,,,Corso Italia 92,,CORTINA D'AMPEZZO,BL,Piemonte,,
info@hotelvictoria-bassano.com,Victoria,,,,,Viale Diaz 33,,BASSANO DEL GRAPPA,VI,Veneto,,
tirolese@sportingvillamaria.it,romantik hotel sporting Villa Maria,,,,,c.da Pretaro,,Francavilla al mare,CH,Abruzzo,,
info@hotelcerreto.it,Fattoria Cerreto,,,,,Colle Cerreto,,MOSCIANO SANT'ANGELO - MONTONE,TE,Abruzzo,,
aperroz@tin.it,Perrozzi,,,,,Contrada Buonanotte 71,,VASTO - VASTO MARINA,CH,Abruzzo,,
info@itrabocchi.it,Hotel I Trabocchi,,,,,Contrada Finocchietto 1,,FOSSACESIA,CH,Abruzzo,,
info@palacehotelvasto.it,Palace,,,4,,Contrada Fonte De Nardis,,VASTO - VASTO MARINA,CH,Abruzzo,,http://www.palacehotelvasto.it/
info@villasusannadegliulivi.it,Villa Susanna degli Ulivi,Sergio,Addezi,,,Contrada Giardino,,COLONNELLA,TE,Abruzzo,,
marahtl@tin.it,Mara,,,,,Contrada Lido Riccio,,ORTONA,CH,Abruzzo,,
loscudohotel@virgilio.it,Lo Scudo,,,,,"Contrada Mozzoni, 14 - Treglio",,LANCIANO,CH,Abruzzo,,
labilancia@micso.net,La Bilancia,,,,,Contrada Palazzo 11,,LORETO APRUTINO,PE,Abruzzo,,
info@hotelemorge.com,Hotel Le Morge,,,,,Contrada Palude 54,,TORINO DI SANGRO,CH,Abruzzo,,
hotelristorante@miraverde.it,Miraverde,,,,,Contrada Piano Sant'Angelo 1,,SAN SALVO,CH,Abruzzo,,
hotel_garden@libero.it,Garden,,,,,Contrada Portelle 77,,SAN VITO CHIETINO - SAN VITO MARINA,CH,Abruzzo,,
villamaria@sportingvillamaria.it,Romantik Hotel Sporting Villa Maria,,,,,Contrada Pretaro,,FRANCAVILLA AL MARE,CH,Abruzzo,,
info@ristoranteilcastello.it,Il Castello,,,,,Contrada Quadroni 105,,PERANO,CH,Abruzzo,,
hotelristorantelacascina@virgilio.it,La Cascina,,,,,Contrada Quercia del Corvo 52,,SAN VITO CHIETINO - SAN VITO MARINA,CH,Abruzzo,,
delbergpalacehotel@libero.it,Delberg Palace,,,,,Contrada San Domenico 1,,PIZZOFERRATO,CH,Abruzzo,,
hotelriovasto@libero.it,Rio,,,,,Contrada San Tommaso,,VASTO - VASTO MARINA,CH,Abruzzo,,
info@dakarlivinghotel.it,Dakar,,,,,Contrada San Tommaso,,VASTO - VASTO MARINA,CH,Abruzzo,,
info@h-vittoria.it,Vittoria,,,,,Contrada San Tommaso 257,,VASTO - VASTO MARINA,CH,Abruzzo,,
hotel@ristorantedirocco.it,Di Rocco,,,,,Contrada Scannella Inferiore 18,,LORETO APRUTINO,PE,Abruzzo,,
info@hotelsolaris.it,Solaris,,,,,Contrada Termine 5,,CASALBORDINO - CASALBORDINO STAZIONE,CH,Abruzzo,,
hotelpalucci@virgilio.it,Palucci,,,,,Contrada Valle Caterina 3,,TORINO DI SANGRO,CH,Abruzzo,,
info@lagrigliadicasanostra.it,La Griglia di Casa Nostra,,,,,Contrada Vallescura 33,,SILVI,TE,Abruzzo,,
piotroi@tin.it,Grand Hotel e del Parco,,,,,Corso Federico II 74,,L'AQUILA,AQ,Abruzzo,,
info@hotel-ideale.it,Ideale,,,,,Corso Garibaldi 65,,ORTONA,CH,Abruzzo,,
irtiint@tin.it,Campo Imperatore,,,,,Frazione Campo Imperatore,,L'AQUILA - CAMPO IMPERATORE,AQ,Abruzzo,,
casteldisepte@tin.it,Castello di Septe,,,,,Frazione Castello di Sette 20,,MOZZAGROGNA - CASTEL DI SETTE,CH,Abruzzo,,
info@hotelermocolle.com,Hotel Ermocolle,,,,,Frazione Ponzano,,CIVITELLA DEL TRONTO - PONZANO,TE,Abruzzo,,
