REGIONE,categoria B,Azienda,Via,Città,Provincia,STELLE,sito,E-mail,Note
Marche,,Philosophy Hotel,Via Bixio 1-Località Stella,MONSAMPOLO DEL TRONTO,AP,,,info@hotelphilosophy.it,
Marche,,Garden,Via Bruno Buozzi 8,SAN BENEDETTO DEL TRONTO,AP,,,info@garden-hotel.net,
Marche,,Eko,Via Buonincontri 26,FANO - LE TORRETTE,PU,,,info@hoteleko.it,
Marche,,Capri,Via C. Maffei 81-83,SAN BENEDETTO DEL TRONTO,AP,,,info@htcapri.com,
Marche,,Hotel Residenza 100 Torri,Via C. Mazzoni 6,ASCOLI PICENO,AP,,,info@centotorri.com,
Marche,,La Meridiana,Via Calbiancone 154/A,URBINO - TRASANNI,PU,,,meridiana@la-meridiana.com,
Marche,,Prestige,Via Cappellini 94,FANO - LE TORRETTE,PU,,,info@hotel-prestige.com,
Marche,,Casale,Via Casale Superiore 146,COLLI DEL TRONTO,AP,,,info@hotelcasale.it,
Marche,,Felycita,Via Case Sparse,USSITA - FRONTIGNANO,MC,,,info@hotelfelycita.com,
Marche,,Il Vicariato,Via Castello 10,PIETRARUBBIA,PU,,,info@ilvicariato.it,
Marche,,Casa Oliva,Via Castello 19-Località Bargni,SERRUNGARINA,PU,,,casaoliva@casaoliva.it,
Marche,,Al Lago,Via Cattedrale 79,FOSSOMBRONE - SAN LAZZARO,PU,,,hotel_lago@libero.it,
Marche,,Luma,Via Cavour 1,MONTECOSARO,MC,,,info@laluma.it,
Marche,,Aristos,Via Cavour 103,FABRIANO,AN,,,hotel.aristos@libero.it,
Marche,,Collegio Gentile,Via Cavour 106,FABRIANO,AN,,,info@hotelcollegiogentile.com,
Marche,,Diana,Via Cavour 21,CINGOLI,MC,,,dianahotels@libero.it,
Marche,,Palazzo Guiderocchi,Via Cesare Battisti 3,ASCOLI PICENO,AP,,,info@palazzoguiderocchi.com,
Marche,,Fabbri,Via Cesare Battisti 48,GABICCE MARE,PU,,,fabbri@gabiccemare.com,
Marche,,Miramare,Via Chiesa 15,FANO - MAROTTA,PU,,,info@hotel-miramare.com,
Marche,,Antica Taverna della Selva,Via Cicerone 1,CINGOLI - SAN VITTORE,MC,,,info@tavernaallaselva.it,
Marche,,Giancarlo,Via Cicerone 43,SAN BENEDETTO DEL TRONTO,AP,,,hgiancarloi@insinet.it,
Marche,,Mocambo,Via Cimarosa 4,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelmocambo.it,
Marche,,Maxim,Via Circonvallazione 12,GABICCE MARE,PU,,,maxim@gabiccemare.com,
Marche,,Madison,Via Circonvallazione 14,GABICCE MARE,PU,,,madison@hotel-madison.it,
Marche,,Giardino,Via Circonvallazione 19,NUMANA,AN,,,info@hotelgiardino.com,
Marche,,Plaza,Via Circonvallazione 8,GABICCE MARE,PU,,,pferrari@gabiccemare.com,
Marche,,Il Grillo,Via Colle in Su 29,ACQUAVIVA PICENA,AP,,,torquati.luigi@libero.it,
Marche,,Emilia,Via Collina di Portonovo 149/A,ANCONA - PORTONOVO,AN,,,info@hotelemilia.com,
Marche,,Al Casolare,Via Corinaldese 6,CORINALDO,AN,,,info@alcasolare.it,
Marche,,Duchi della Rovere,Via Corridoni 3,SENIGALLIA,AN,,,info@hotelduchidellarovere.it,
Marche,,Girasole,Via Cristoforo Colombo - Strada Statale 16 Nord 204,CIVITANOVA MARCHE,MC,,,info@hotelristorantegirasole.com,
Marche,,La Spiaggiola,Via Cristoforo Colombo 12,NUMANA,AN,,,laspiaggiola@tin.it,
Marche,,Metropol,Via Cristoforo Colombo 3,PESARO,PU,,,info@hotelmetropol.it,
Marche,,Bellavista,Via Cristoforo Colombo 5,NUMANA,AN,,,informazioni@bellavista.org,
Marche,,Nenè,Via Crocicchia,URBINO,PU,,,nene@neneurbino.com,
Marche,,Domus,Via Dante Alighieri 20/B,CERRETO D'ESI,AN,,,info@hoteldomus.com,
Marche,,Hotel San Crispino,Via Dante Alighieri 222-Morrovalle Scalo,MORROVALLE,MC,,,info@hotelsancrispino.it,
Marche,,Valentino Resort,Via Dante Alighieri 99,GROTTAMMARE,AP,,,info@valentinoresort.com,
Marche,,Touring,Via degli Spagnoli 18,FALCONARA MARITTIMA,AN,,,info@touringhotel.it,
Marche,,Villa Amalia,Via degli Spagnoli 4,FALCONARA MARITTIMA,AN,,,info@villa-amalia.it,
Marche,,Bel Sit,Via dei Cappuccini 15-Scapezzano,SENIGALLIA,AN,,,info@belsit.net,
Marche,,Miramonti,Via dei Cerquatti 31,CINGOLI,MC,,,info@hotelmiramonticingoli.it,
Marche,,Della Robbia,Via dei Gelsi 2,URBINO - GADANA,PU,,,info@hoteldellarobbia.com,
Marche,,Bernard,Via dei Mille 113,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelbernard.it,
Marche,,Il Giglio,Via del Corso 8,CORINALDO,AN,,,info@hotelilgiglio.it,
Marche,,Del Duca,Via Del Duca 1,MONTEDINOVE,AP,,,info@hoteldelduca.it,
Marche,,Scogliera,Via del Golfo 21,NUMANA,AN,,,info@hotelscogliera.it,
Marche,,Villa Sirena,Via del Golfo 24,NUMANA,AN,,,hotelvillasirena@yahoo.it,
Marche,,Chiaraluna,Via del Grappa 35-37,CIVITANOVA MARCHE,MC,,,info@hotelchiaraluna.it,
Marche,,Olympia,Via del Porto 41,GABICCE MARE,PU,,,info@olimpiagabicce.com,
Marche,,Palazzo Carradori,Via della Vittoria 7,MONTEFANO,MC,,,info@palazzocarradori.it,
Marche,,Il Giardino,Via della Vittoria 7,PIORACO,MC,,,ilgiardinodipioraco@libero.it,
Marche,,Avion,Via delle Caserme 6,FALCONARA MARITTIMA,AN,,,hotel.avion@tin.it,
Marche,,Bonconte,Via delle Mura 28,URBINO,PU,,,bonconte@viphotels.it,
Marche,,Gentile da Fabriano,Via Di Vittorio 13,FABRIANO,AN,,,hotelgentile@libero.it,
Marche,,Dei Duchi,Via Dini 12,URBINO,PU,,,deiduchi@viphotels.it,
Marche,,I Cugini,Via Don Sturzo 1-Crocette,CASTELFIDARDO,AN,,,ristoranteicugini@tin.it,
Marche,,Pian del Bosco,Via Donegani 151-Località Pian del Bosco,NOVAFELTRIA - PERTICARA,PU,,,pdb@piandelbosco.com,
Marche,,Parco,Via Donizetti 2,CASTELFIDARDO,AN,,,hotelparco@libero.it,
Marche,,Moretti Dante,Via E. Fermi 4/a,MONTELUPONE,MC,,,info@hotelmoretti.it,
Marche,,Lidia,Via Edmondo De Amicis 28,GABICCE MARE,PU,,,lidia@gabiccemare.com,
Marche,,Atlas,Via Edmondo De Amicis 6,GABICCE MARE,PU,,,filolaz@libero.it,
Marche,,Giardino,Via Enrico Mattei 4,SAN LORENZO IN CAMPO,PU,,,giardino@puntomedia.it,
Marche,,Rex Hotel Vanni,Via Eritrea 1,GABICCE MARE,PU,,,rex@gabiccemare.com,
Marche,,Sole,Via Faà di Bruno 103,FANO - MAROTTA,PU,,,hotsole@mobilia.it,
Marche,,Imperial,Via Faà di Bruno 119,FANO - MAROTTA,PU,,,info@hotel-imperial.it,
Marche,,Caravel,Via Faà di Bruno 135,FANO - MAROTTA,PU,,,info@hotel-caravel.it,
Marche,,Florence,Via Faà di Bruno 15,FANO - MAROTTA,PU,,,florence@hotel-florence.com,
Marche,,Ruhig,Via Faà di Bruno 165,FANO - MAROTTA,PU,,,ruhighotel@yahoo.it,
Marche,,Dinarica,Via Faà di Bruno 42,FANO - MAROTTA,PU,,,info@hoteldinarica.it,
Marche,,San Marco,Via Faà di Bruno 43,FANO - MAROTTA,PU,,,info@hotelsanmarco-marotta.it,
Marche,,Spiaggia d'Oro,Via Faà di Bruno 54,FANO - MAROTTA,PU,,,info@hotelspiaggiadoro.it,
Marche,,San Paolo,Via Faleriense Est 66,MONTEGIORGIO,AP,,,info@sanpaolohotel.net,
Marche,,Oscar & Amorina,Via Faleriense Ovest 69,MONTEGIORGIO - PIANE DI MONTE GIORGIO,AP,,,info@oscareamorina.it,
Marche,,Gallery Hotel Recanati,Via Falleroni 85,RECANATI,MC,,,info@ghr.it,
Marche,,Villa Matarazzo,Via Farneto 1,GRADARA,PU,,,info@villamatarazzo.com,
Marche,,Della Vittoria,Via Filzi 2,ANCONA,AN,,,antoniogarden@libero.it,
Marche,,Sorriso,Via Flaminia 109,NUMANA,AN,,,info@hotelsorrisonumana.it,
Marche,,Sporting Hotel,Via Flaminia 220,ANCONA,AN,,,info@sporting-hotel.it,
Marche,,Metauro,Via Flaminia 278,SALTARA - CALCINELLI,PU,,,persio@interfree.it,
Marche,,Romano,Via Fonte Abeceto 30,RIPATRANSONE,AP,,,info@hotelromano.it,
Marche,,La Fonte,Via Fonte Magna 33,OSIMO,AN,,,hotellafonte@libero.it,
Marche,,Tenuta Il Giogo,Via Fonti 5,MONTERADO,AN,,,info@ilgiogo.it,
Marche,,Il Girasole,Via Foscolo 28,MONDOLFO,PU,,,info@girasole2000.com,
Marche,,Maestrale,Via Fosse Ardeatine 12,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelmaestrale.it,
Marche,,La Ginestra,Via Furlo 17,ACQUALAGNA - FURLO,PU,,,info@ginestrafurlo.it,
Marche,,Solarium,Via G. Carducci 33/35,CIVITANOVA MARCHE,MC,,,hotelsolarium@hotelsolarium.com,
Marche,,Hotel Roma & Pace,Via G. Leopardi 1,ANCONA,AN,,,info@hotelromaepace.it,
Marche,,Hotel Piceno,Via G. Leopardi 12,RIPATRANSONE,AP,,,hotelpiceno@hotmail.com,
Marche,,Tesoro,Via G. Matteotti,CALDAROLA,MC,,,tesorosnc@libero.it,
Marche,,Aquamarina,Via G. Matteotti 47,CIVITANOVA MARCHE,MC,,,info@hotelaquamarina.it,
Marche,,Gabbiano,Via G. Oberdan 4,PORTO SAN GIORGIO,AP,,,gabbianohotel@virgilio.it,
Marche,,La Terrazza,Via G. Rossini 86,POTENZA PICENA - PORTO POTENZA PICENA,MC,,,info@hotellaterrazza.com,
Marche,,Pennile,Via G. Spalvieri 13/a,ASCOLI PICENO,AP,,,hotelpennile@tin.it,
Marche,,Tre Stelle,Via Gabriele D'Annunzio 12,GABICCE MARE,PU,,,trestelle@gabiccemare.com,
Marche,,Sirena,Via Gabriele D'Annunzio 14,GABICCE MARE,PU,,,info@sirenahotel.com,
Marche,,Sette Colli,Via Gemme 1,FILOTTRANO,AN,,,hotel@settecolli.it,
Marche,,Pitinum,Via Giacomo Matteotti 16,MACERATA FELTRIA,PU,,,info@pitinum.com,
Marche,,Conchiglia Verde,Via Giovanni XXIII 12,SIROLO,AN,,,info@conchigliaverde.it,
Marche,,Stella,Via Giulietti 9,SIROLO,AN,,,hotelstellasirolo@libero.it,
Marche,,Villa Fanini,Via Giuseppe Sacconi 52,MALTIGNANO,AP,,,info@villafanini.it,
Marche,,Elena,Via Goldoni 22,SENIGALLIA,AN,,,info@hotelelena.net,
Marche,,Florence,Via Grado 5,SAN BENEDETTO DEL TRONTO,AP,,,vifanes@tin.it,
Marche,,Europa,Via Gramsci 18,CUPRA MARITTIMA,AP,,,hotelristoranteeuropa@virgilio.it,
Marche,,Del Cavaliere,Via Gramsci 7,MONTEPRANDONE - CENTOBUCHI,AP,,,info@hoteldelcavaliere.it,
Marche,,Palace del Conero,Via Grandi 6,OSIMO,AN,,,info@hpconero.com,
Marche,,Hotel Sirolo,Via Grilli 26,SIROLO,AN,,,info@hotelsirolo.it,
Marche,,Clipper,Via Guglielmo Marconi 53,PESARO,PU,,,info@hotelclipper.it,
Marche,,Country Club,Via I Maggio,SPINETOLI - PAGLIARE,AP,,,info@hotelcountry.it,
Marche,,Majorca,Via I Maggio 41,GABICCE MARE,PU,,,majorca@gabiccemare.com,
Marche,,Continental,Via I Maggio 6,GABICCE MARE,PU,,,continental@continentalhotel.info,
Marche,,Hotel Imperial,Via Indipendenza 25,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelimperial.it,
Marche,,Mimosa,Via Ischia 115/A,NUMANA - MARCELLI,AN,,,info@hotelmimosa.org,
Marche,,Kon Tiki,Via Ischia 17,NUMANA - MARCELLI,AN,,,info@hotelkontiki.it,
Marche,,K2,Via Ischia 31,NUMANA - MARCELLI,AN,,,info@hotelk2.com,
Marche,,Marche,Via Kennedy 34,ASCOLI PICENO,AP,,,hotelmarche.ap@virgilio.it,
Marche,,Il Timone,Via Kennedy 85,PORTO SAN GIORGIO,AP,,,info@hoteltimone.com,
Marche,,Azzurra,Via La Spezia 1,SENIGALLIA,AN,,,h.azzurra@virgilio.it,
Marche,,Corallo,Via Leonardo da Vinci 3,FANO,PU,,,info@hotelcorallo-fano.it,
Marche,,Bice,Via Leopardi 105,SENIGALLIA,AN,,,info@albergobice.it,
Marche,,San Marco,Via Leopardi 5,GABICCE MARE,PU,,,info@sanmarcohotel.com,
Marche,,Numana Palace,Via Litoranea 10,NUMANA - MARCELLI,AN,,,hotelnumanapalace@fastnet.it,
Marche,,Alexander,Via Litoranea 232,NUMANA - MARCELLI,AN,,,alexander.marcelli@libero.it,
Marche,,Marcelli,Via Litoranea 65,NUMANA,AN,,,info@hotelmarcelli.it,
Marche,,Cantarini,Via Litoranea 90,NUMANA,AN,,,info@albergocantarini.com,
Marche,,Club Santa Cristiana,Via Loreto 1,NUMANA,AN,,,info@clubsantacristiana.it,
Marche,,Hotel Ristorante Il Brigantino,Via Ludovico Scarfiotti 10/12,PORTO RECANATI,MC,,,info@brigantinohotel.it,
Marche,,Abbazia,Via Lungomare C.Colombo 107-Marotta di Mondolfo,MONDOLFO,PU,,,abbaziamarotta@email.it,
Marche,,Laurino,Via Macerata 77,MONTE SAN GIUSTO,MC,,,info@hotel-laurino.it,
Marche,,Marconi,Via Maffei 114,SAN BENEDETTO DEL TRONTO,AP,,,marconi@hotel-marconi.it,
Marche,,Doria,Via Maffei 93,SAN BENEDETTO DEL TRONTO,AP,,,info@hoteldoria.com,
Marche,,Hotel Prater,Via Malta 18,GROTTAMMARE,AP,,,info@hotelprater.it,
Marche,,Palazzo Baldani,Via Mancini 4,SANT'ANGELO IN VADO,PU,,,mario.beccari@infinito.it,
Marche,,Garden,Via Manin 4,FANO - MAROTTA,PU,,,hotelgarden@ciaoweb.it,
Marche,,La Vecchia Fattoria,Via Manzoni 19,LORETO,AN,,,lavecchiafattoriasrl@virgilio.it,
Marche,,Balcone sul Metauro,Via Manzoni 20,PEGLIO,PU,,,balconesulmetauro@tin.it,
Marche,,Relais Villa Ricci,Via Marconi 20,PEDASO,AP,,,info@relaisvillaricci.it,
Marche,,San Gabriele,Via Marconi 22,LORETO,AN,,,hotel.sangabriele@libero.it,
Marche,,Frasassi Le Grotte,Via Marconi 32/33/34-Genga Stazione,GENGA,AN,,,hotelfra@indi.it,
Marche,,Hotel Lo Squalo,Via Marconi 73,GROTTAMMARE,AP,,,info@hotellosqualo.it,
Marche,,Villa di Carlo,Via Martiri della Resistenza 1,MONTEGRIMANO,PU,,,info@montegrimanoterme.it,
Marche,,O'Viv,Via Marziale 43,ACQUAVIVA PICENA,AP,,,info@oviv.it,
Marche,,City,Via Matteotti 112,ANCONA,AN,,,info@hotelcityancona.it,
Marche,,Il Gambero Hotel Ristorante,Via Mazzini 1,PORTO SANT'ELPIDIO,AP,,,info@hotelilgambero.it,
Marche,,Eurotel Side Three,Via Mediterraneo 11,GROTTAMMARE,AP,,,info@eurhotel.it,
Marche,,La Perla Preziosa,Via Mediterraneo 8,GROTTAMMARE,AP,,,info@laperlapreziosa.it,
Marche,,Massi,Via Merloni 8,MATELICA,MC,,,fancell@hotelmassi.com,
Marche,,La Rupe,Via Meta 76,BORGO PACE,PU,,,larupe@inwind.it,
Marche,,Calabresi,Via Milanesi 1,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelcalabresi.it,
Marche,,Haus Charlotte,Via Milli 10,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelhausecharlotte.it,
Marche,,Albergo Piceno,Via Minucia 10,ASCOLI PICENO,AP,,,info@albergopiceno.it,
Marche,,Bellavista,Via Misericordia 1,PORTO SAN GIORGIO,AP,,,info@hotelbellavistapsg.it,
Marche,,Del Parco,Via Molino 48,MONTEFIORE DELL'ASO,AP,,,info@hoteldeparco.info,
Marche,,Caravan,Via Monfalcone 58,PESARO,PU,,,info@hotelcaravan.it,
Marche,,La Torre,Via Montecarottese 4,MAIOLATI SPONTINI,AN,,,albergo.latorre@tiscali.it,
Marche,,Monteconero Badia San Pietro,Via Monteconero 26,SIROLO,AN,,,info@hotelmonteconero.it,
Marche,,Eden Gigli,Via Morelli 11,NUMANA,AN,,,info@giglihotels.com,
Marche,,Capital,Via Nazario Sauro 18,CUPRA MARITTIMA,AP,,,hotelcapital@libero.it,
Marche,,La Perla,Via Nazario Sauro 68,CUPRA MARITTIMA,AP,,,hotel.laperla@tin.it,
Marche,,Ferranti,Via Nazionale 60,SERRAPETRONA - CACCAMO,MC,,,hotelferranti@yahoo.it,
Marche,,Charly,Via Nazionale 78,FERMO - LIDO DI FERMO,AP,,,info@hotelresidencecharly.it,
Marche,,Express by Holiday Inn,Via Nicola Abbagnano 12,SENIGALLIA,AN,,,info@anconahotelssrl.191.it,
Marche,,Nara,Via Orazio 3,SAN BENEDETTO DEL TRONTO,AP,,,hotelnara@libero.it,
Marche,,Riviera,Via Orazio 8,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelrivierasbt.it,
Marche,,Il Faro,Via Orazio Marziario 16,SAN SEVERINO MARCHE,MC,,,info@hotelilfaro.net,
Marche,,Mariani,Via Orfanotrofio 10,JESI,AN,,,prenotazioni@hotelmariani.com,
Marche,,Tortorina,Via Ottaviano Petrucci 4,URBINO,PU,,,info@hotel-tortorina.it,
Marche,,Bolivar,Via Ovidio 8,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelbolivar.it,
Marche,,Arcadia,Via Padre Matteo Ricci 134,MACERATA,MC,,,info@harcadia.it,
Marche,,Sporting,Via Paganini 23,SAN BENEDETTO DEL TRONTO,AP,,,info@hsporting.com,
Marche,,Capo Est,Via Panoramica 123-Località Vallugola,GABICCE MARE,PU,,,capoest@capoest.com,
Marche,,2 Campanili Relais,Via Panoramica 2/A,MONTEMAGGIORE AL METAURO,PU,,,info@duecampanili.it,
Marche,,Atlantic,Via Panoramica 22,GABICCE MARE,PU,,,info@hatlantic.it,
Marche,,Hotel Palazzi,Via Panoramica 31,GABICCE MARE,PU,,,info@hotelpalazzi.com,
Marche,,Club Hotel,Via Panoramica 33,GABICCE MARE,PU,,,clubhotel@gabiccemare.com,
Marche,,Alexander,Via Panoramica 35,GABICCE MARE,PU,,,info@alexanderhotel.it,
Marche,,Sporting,Via Panoramica 37,GABICCE MARE,PU,,,sporting@gabiccemare.com,
Marche,,Du Parc,Via Panoramica 48,GABICCE MARE,PU,,,info@duparchotel.it,
Marche,,Athena,Via Panoramica 9,GABICCE MARE,PU,,,athena@gabiccehotelzanni.com,
Marche,,Hotel 3 Querce,Via Papa Giovanni XXIII 44,CAMERANO,AN,,,info@hotel3querce.com,
Marche,,Diplomatic,Via Parigi 2,PESARO,PU,,,hoteldipl@libero.it,
Marche,,Baia Flaminia Resort,Via Parigi 8,PESARO,PU,,,flaminio@pesaro.com,
Marche,,Concorde,Via Parini 24,GROTTAMMARE,AP,,,silvio.fabiani@libero.it,
Marche,,Quadrifoglio,Via Pasubio 160,SAN BENEDETTO DEL TRONTO,AP,,,quadrifoglio@fata.it,
Marche,,Montenerone,Via Pian di Trebbio 81,APECCHIO - SERRAVALLE DI CARDA,PU,,,info@montenerone.it,
Marche,,Eden Park,Via Piave 2,MONTEMARCIANO - MARINA DI MONTEMARCIANO,AN,,,htedenpark@virgilio.it,
Marche,,Villa Pina,Via Podesti 158,SENIGALLIA,AN,,,hotel@villapina.it,
Marche,,Excelsior La Fonte,Via Poggio 163,ANCONA - PORTONOVO,AN,,,info@excelsiorlafonte.it,
Marche,,Hotel Welcome,Via Ponchielli 5,SAN BENEDETTO DEL TRONTO,AP,,,info@welcomehotel.it,
Marche,,Le Grotte,Via Pontebovesecco,GENGA,AN,,,info@hotellegrotte.it,
Marche,,La Palazzina,Via Premuda - Lungomare Trieste 7,SAN BENEDETTO DEL TRONTO,AP,,,info@lapalazzinahotel.it,
Marche,,Augustus,Via Puccini 2,FANO,PU,,,augustus@hotelaugustus.it,
Marche,,Grassetti,Via R. Murri 1,CORRIDONIA,MC,,,info@grassetti.it,
Marche,,Vila Bahia,Via Recanati 28,NUMANA,AN,,,info@vilabahia.it,
Marche,,Valbruna,Via Redipuglia 1,GABICCE MARE,PU,,,info@hotelvalbruna.it,
Marche,,Blu Star,Via Redipuglia 6,GABICCE MARE,PU,,,info@hotelblustar.com,
Marche,,Cristina,Via Rieti 10,SENIGALLIA,AN,,,info@hotelcristina.net,
Marche,,Turistica,Via Rieti 14,SENIGALLIA,AN,,,hotelturistica@libero.it,
Marche,,Giulietta,Via Rieti 56,SENIGALLIA,AN,,,info@hotelgiulietta.it,
Marche,,Venezia,Via Rieti 68,SENIGALLIA,AN,,,hotel.venezia@libero.it,
Marche,,Galassi,Via Rimini 11,NUMANA - MARCELLI,AN,,,info@hotelgalassi.it,
Marche,,Alessandra,Via Risorgimento 11/13,NUMANA,AN,,,info@hotelalessandra.it,
Marche,,Domingo,Via Ristori 14,SAN BENEDETTO DEL TRONTO,AP,,,hoteldomingo@hoteldomingo.com,
Marche,,Royal Hotel,Via Ristori 24,SAN BENEDETTO DEL TRONTO,AP,,,info@royalhotelbt.it,
Marche,,Relais Marchese del Grillo,Via Rocchetta Bassa 73,FABRIANO,AN,,,info@marchesedelgrillo.com,
Marche,,Alle Terrazze,Via Rocchi 24,ARCEVIA,AN,,,htalleterrazze@tiscali.it,
Marche,,Sylvia,Via Roma 128,GROTTAMMARE,AP,,,info@gesthotel.it,
Marche,,I Colli,Via Roma 149,MACERATA,MC,,,info@hotelicolli.it,
Marche,,Monti Azzurri,Via Roma 25,MONTEMONACO,AP,,,info@hotelmontiazzurri.com,
Marche,,Elena,Via Rosi 20,VISSO,MC,,,info@hotelristorantelena.com,
Marche,,Klass Hotel,Via S.S. 16 - Km 317,CASTELFIDARDO,AN,,,info@klass-hotel.com,
Marche,,Villa dei Priori,Via Salaria,MONSAMPOLO DEL TRONTO - STELLA DI MONSAMPOLO,AP,,,info@villadeipriori.it,
Marche,,Hotel Carlo,Via Salaria 193,SPINETOLI - PAGLIARE,AP,,,hotelcarlo@libero.it,
Marche,,Villa Picena,Via Salaria 66,COLLI DEL TRONTO,AP,,,info@villapicena.it; franco.aureli@villapicena.it,
Marche,,Villa Helvetia,Via Salvi 1,GROTTAMMARE,AP,,,villahelvetia@libero.it,
Marche,,Centro Vacanze Verde Azzurro,Via San Faustino 6,CINGOLI,MC,,,info@verdeazzurro.it,
Marche,,Parco del Lago,Via San Francesco 1,MONTECOPIOLO,PU,,,parcodellago@inwind.it,
Marche,,President,Via San Francesco 14,SAN BENEDETTO DEL TRONTO,AP,,,info@hpresident.it,
Marche,,Due Torri,Via San Francesco 15/21,SAN SEVERINO MARCHE,MC,,,info@duetorri.it,
Marche,,Rivamare,Via San Giacomo 13,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelrivamare.it;,
Marche,,Mare Blu,Via San Giacomo 16,SAN BENEDETTO DEL TRONTO,AP,,,sbt@hmareblu.com,
Marche,,Giacomino,Via San Giacomo 20,SAN BENEDETTO DEL TRONTO,AP,,,hotelgiacomino@tiscalinet.it,
Marche,,Sunrise,Via San Giacomo 25,SAN BENEDETTO DEL TRONTO,AP,,,mail@hotelsunrise.it,
Marche,,Poseidon,Via San Giacomo 34,SAN BENEDETTO DEL TRONTO,AP,,,hotelposeidon@infinito.it,
Marche,,Canguro,Via San Giacomo 52,SAN BENEDETTO DEL TRONTO,AP,,,canguro@insinet.it,
Marche,,Riviera,Via San Martino 30,PORTO SAN GIORGIO,AP,,,rivierahotel@tin.it,
Marche,,Tritone,Via San Martino 36,PORTO SAN GIORGIO,AP,,,info@hotel-tritone.it,
Marche,,Panoramic,Via San Michele 8,SIROLO,AN,,,info@panoramicsirolo.it,
Marche,,Oasi San Nicola,Via San Nicola 8,PESARO,PU,,,info@oasisannicola.it,
Marche,,Villa Aniana,Via San Pietro 23,MASSIGNANO,AP,,,info@hotelvillaniana.it,
Marche,,Terme San Vittore,Via San Vittore Terme 8,GENGA,AN,,,frasassi-terme@libero.it,
Marche,,De' Conti,Via Santa Lucia 58,SERRA DE' CONTI,AN,,,hoteldeconti@libero.it,
Marche,,Raffaello,Via Santa Margherita 40,URBINO,PU,,,info@albergoraffaello.com,
Marche,,Camerlengo,Via Santa Maria 2,CORRIDONIA,MC,,,info@hotelcamerlengo.it,
Marche,,Bellavista,Via Sant'Anna 11,CASTELRAIMONDO,MC,,,hotel-bellavista@libero.it,
Marche,,Il Tuo Corbezzolo,Via Sant'Egidio 25,RIPATRANSONE,AP,,,hotel@iltuocorbezzolo.com,
Marche,,Pamir,Via Santorre di Santarosa 17/19,CIVITANOVA MARCHE,MC,,,info@hotelpamir.com,
Marche,,Il Piceno,Via Sauro 32,PORTO SAN GIORGIO,AP,,,hotelpiceno@katamail.com,
Marche,,Europa,Via Sentino,ANCONA - TORRETTE,AN,,,info@hoteleuropa-ancona.it,
Marche,,Morobello,Via Serra 27,SAN MARCELLO,AN,,,info@morobello.it,
Marche,,Serra Alta,Via Serra Alta 28,FERMIGNANO,PU,,,info@serraalta.it,
Marche,,Del Cacciatore,Via Spinabello 13,MUCCIA,MC,,,info@delcacciatore.it,
Marche,,Grand Hotel Passetto,Via Thaon De Revel 1,ANCONA,AN,,,info@hotelpassetto.it,
Marche,,Hotel Relax,Via Tibullo 2,SAN BENEDETTO DEL TRONTO,AP,,,info@hotel-relax.it,
Marche,,Lauri,Via Tommaso Lauri 6,MACERATA,MC,,,albergolauri@libero.it,
Marche,,Rocco,Via Torrione 1,SIROLO,AN,,,info@locandarocco.it,
Marche,,Villa Cattani Stuart,Via Trebbiantico 67,PESARO,PU,,,info@villacattani.it,
Marche,,Gabicce,Via Trento 24,GABICCE MARE,PU,,,hotelgabicce@gabiccemare.com,
Marche,,Perla,Via Trento 5,GABICCE MARE,PU,,,info@hotel-perla.it,
Marche,,Arlecchino,Via Trieste 22,SAN BENEDETTO DEL TRONTO,AP,,,info@hotelarlecchino.it,
Marche,,Holiday,Via Trieste 232,PORTO SANT'ELPIDIO,AP,,,holiday@centroturistico.it; d.gatti@centroturistico.it,
Marche,,Romantico K2,Via Trieste 8,GABICCE MARE,PU,,,info@hotelromantico.it,
Marche,,Fontespino,Via Tufo 51,URBINO,PU,,,info@fontespinohotel.it,
Marche,,Il Cavaliere,Via Ugo Mariani 33/35,CAMERINO - POLVERINA,MC,,,info@hotelilcavaliere.com,
Marche,,Claudiani,Via Ulissi 8,MACERATA,MC,,,info@hotelclaudiani.it,
Marche,,Le Querce,Via Umberto Giordano 20,SENIGALLIA,AN,,,info@hotellequerce.com,
Marche,,Valdaso Hotel,Via Valdaso 2,PEDASO,AP,,,valdaso@fata.it,
Marche,,I Duchi,Via Varino Favorino 72,CAMERINO,MC,,,hoteliduchi@libero.it,
Marche,,Hotel 2000,Via Veneto 1,MONSANO,AN,,,info@albergo2000.it,
Marche,,Villa Labor,Via Villa Battelli 44,MONTECOPIOLO,PU,,,h.villalabor@libero.it,
Marche,,Villa Tetlameya,Via Villa Costantina 187,LORETO,AN,,,info@loretoitaly.com,
Marche,,Parco,Via Virgilio 2,SAN BENEDETTO DEL TRONTO,AP,,,info@hparco.it,
Marche,,Marinella,Via Vittorio Veneto 127,GABICCE MARE,PU,,,marinella@gabiccemarevacanze.com,
Marche,,Acrux,Via Vittorio Veneto 146,GABICCE MARE,PU,,,info@hotelacrux.com,
